"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENTREZID","GO","PATH","UNIPROT","ENZYME"
"ENSG00000261834.2",2.84988421671464,3.53852964003242,1.38062056414256,7.83368956172629e-05,0.000830625803615211,NA,NA,NA,NA,NA,NA
"ENSG00000137975.7",40.8430689696612,3.53363701229833,0.84241886629861,9.70927950116586e-07,1.9066512096652e-05,"CLCA2","9635","GO:0005254","04740","Q9UQC9",NA
"ENSG00000233306.2",18.2887460031263,3.53219174992047,0.77585584466391,2.29287220068079e-07,5.28066900373171e-06,NA,NA,NA,NA,NA,NA
"ENSG00000117090.10",310.826587104365,3.53005531127893,0.440809063648505,6.46285538604087e-17,9.57064584558922e-15,"SLAMF1","6504","GO:0001618",NA,"Q13291",NA
"ENSG00000115085.9",1761.13343363619,3.52988055612452,0.405984039112518,1.93175164386924e-19,5.28713525813997e-17,"ZAP70","7535","GO:0001772","04650","P43403","2.7.10.2"
"ENSG00000253464.1",2.57551763612625,3.52822995657524,1.32840088846412,6.53308844901557e-05,0.000714467689319027,NA,NA,NA,NA,NA,NA
"ENSG00000237702.2",12.0108945782305,3.52537453974955,0.831352002826462,8.19172535473666e-07,1.643384483142e-05,NA,NA,NA,NA,NA,NA
"ENSG00000112799.4",159.632628637062,3.52462991022323,0.537901586529546,3.13650990031495e-12,1.87420223166188e-10,"LY86","9450","GO:0005515",NA,"O95711",NA
"ENSG00000187808.3",32.5203325636313,3.52327890742745,0.534946162495672,2.50466277673666e-12,1.51735044976454e-10,"SOWAHD","347454",NA,NA,"A6NJG2",NA
"ENSG00000116824.4",710.449585244706,3.52293620295931,0.425414442076246,6.79930380332828e-18,1.25557746257364e-15,"CD2","914","GO:0001766","04514","P06729",NA
"ENSG00000143119.8",2761.38081243404,3.52091165964186,0.470494792532736,4.040101763716e-15,4.24127669400515e-13,"CD53","963","GO:0001772",NA,"P19397",NA
"ENSG00000144354.9",192.421892477914,3.51568934877025,0.463281719553885,1.80978738061347e-15,2.08560986335809e-13,"CDCA7","83879","GO:0005634",NA,"Q9BWT1",NA
"ENSG00000188389.6",444.593633170907,3.50514537869737,0.432653060590823,3.06130644330361e-17,4.93901514279099e-15,"PDCD1","5133","GO:0002250","04514","A0A0M3M0G7",NA
"ENSG00000166428.8",128.244628909952,3.49884821785484,0.62517477891306,1.19908834337631e-09,4.64688420706161e-08,"PLD4","122618","GO:0004630",NA,"B4DI07",NA
"ENSG00000178999.8",88.8418885914187,3.49428416391134,0.545518142589073,8.47225795910622e-12,4.7392079466869e-10,"AURKB","9212","GO:0000122",NA,"Q96GD4",NA
"ENSG00000240907.1",6.06223119370042,3.49255557182209,1.06628293071401,1.65234773452694e-05,0.00022511585535195,NA,NA,NA,NA,NA,NA
"ENSG00000072858.6",320.343453211848,3.48453424088592,0.406483639878583,5.79600776559154e-19,1.38805329723784e-16,"SIDT1","54847","GO:0003723",NA,"Q9NXL6",NA
"ENSG00000096996.11",259.600775329109,3.48427967647475,0.458473403951886,1.69676908920285e-15,1.9776714699781e-13,"IL12RB1","3594","GO:0001916","04060","P42701",NA
"ENSG00000102096.9",2514.51180684087,3.47742537317618,0.453295728024872,9.77266706750666e-16,1.20794893664254e-13,"PIM2","11040","GO:0000082","05221","A0A024QYW7","2.7.11.1"
"ENSG00000228600.1",2.54240108339382,3.47711027900666,1.37265697059027,8.52495149102797e-05,0.000890674379706788,NA,NA,NA,NA,NA,NA
"ENSG00000259772.2",180.507013465039,3.47386427055853,0.422121109415682,1.08242170126619e-17,1.89603170460651e-15,"LOC283710","283710",NA,NA,NA,NA
"ENSG00000255221.2",1.89774288951185,3.47341727814683,1.01330696485697,1.12358509787963e-05,0.000162310921726683,"CARD17","440068","GO:0004197",NA,"Q5XLA6",NA
"ENSG00000258810.1",5.09969641841694,3.47328254091098,1.038509656376,1.3966456754434e-05,0.000195224699202198,NA,NA,NA,NA,NA,NA
"ENSG00000136490.4",2076.95709662947,3.4713525955945,0.383891713908561,8.83089212282534e-21,3.51561256016997e-18,"LIMD2","80774","GO:0005515",NA,"A0A140VJN0",NA
"ENSG00000211795.3",13.9600499191489,3.47035968253924,0.90524822015263,3.46245957033898e-06,5.85751852478869e-05,NA,NA,NA,NA,NA,NA
"ENSG00000269553.1",41.065704615616,3.46898426238347,0.646155340484498,4.34829247493722e-09,1.50613059352232e-07,NA,NA,NA,NA,NA,NA
"ENSG00000121966.6",7091.29516179363,3.46892781791862,0.504076996701351,3.41232148583398e-13,2.47284403845756e-11,"CXCR4","7852","GO:0000187","04060","P61073",NA
"ENSG00000166736.7",29.9452323387913,3.45948101414571,0.941243406073301,5.64250998974674e-06,8.96658896970951e-05,"HTR3A","3359","GO:0004888",NA,"B4E398",NA
"ENSG00000244167.1",5.09516218935162,3.45646209983982,0.825105386256457,1.02408161532686e-06,1.99315541817331e-05,NA,NA,NA,NA,NA,NA
"ENSG00000138964.12",1917.0101106999,3.45296480916846,0.439725789631218,2.38265265834489e-16,3.23176259242939e-14,"PARVG","64098","GO:0003779","04510","A0A024R4U4",NA
"ENSG00000259307.1",2.69307400607579,3.44721426380942,0.86454021242534,2.10761737748246e-06,3.8048823963102e-05,NA,NA,NA,NA,NA,NA
"ENSG00000135426.10",334.614929219812,3.44341905738532,0.449627550545287,1.10789451487587e-15,1.35856205564412e-13,"TESPA1","9840","GO:0005102",NA,"A0A024RB73",NA
"ENSG00000154451.10",905.881860470932,3.44301506719906,0.469966988627227,1.3945489825874e-14,1.30595549508352e-12,"GBP5","115362","GO:0000139",NA,"Q96PP8",NA
"ENSG00000264473.1",1.62434931575196,3.43524814377217,1.48460901406634,0.00013208357900125,0.00128291826067944,NA,NA,NA,NA,NA,NA
"ENSG00000175063.12",101.558686067296,3.43494814176773,0.566790721115198,7.9466609778369e-11,3.7766968312343e-09,"UBE2C","11065","GO:0000151","04120","A0A087WVK1","6.3.2.19"
"ENSG00000207832.1",1.2719129452052,3.4301929323183,1.16165625499049,3.6106025525942e-05,0.000433696750185042,NA,NA,NA,NA,NA,NA
"ENSG00000225460.1",11.5329779820539,3.42719002909576,0.752998827181751,2.42969439023829e-07,5.57025504688183e-06,NA,NA,NA,NA,NA,NA
"ENSG00000253690.1",1.69640187685439,3.42131357045473,1.36763436777426,9.28301113310522e-05,0.000954696611751429,NA,NA,NA,NA,NA,NA
"ENSG00000198821.6",682.02086931074,3.41624003835216,0.406499845910203,2.58767993784438e-18,5.28818272097878e-16,"CD247","919","GO:0002250","04650","P20963",NA
"ENSG00000161929.10",218.784869491165,3.41344485088565,0.467231599235105,1.65861437562674e-14,1.52225045121144e-12,"SCIMP","388325","GO:0001772",NA,"Q6UWF3",NA
"ENSG00000250081.1",2.44226386124099,3.41009829377946,1.24714032869445,5.82557208638432e-05,0.000649963633783525,NA,NA,NA,NA,NA,NA
"ENSG00000226505.1",6.12261165855115,3.40956521541643,0.663130469164657,1.50152698059259e-08,4.57988139931196e-07,NA,NA,NA,NA,NA,NA
"ENSG00000174255.5",122.676851895393,3.40917170423708,0.669136874644488,1.90734524890848e-08,5.69306341383062e-07,"ZNF80","7634","GO:0000981",NA,"P51504",NA
"ENSG00000232869.2",30.9452831350012,3.40845949914076,0.59364044697426,5.51872397317762e-10,2.24961389193865e-08,NA,NA,NA,NA,NA,NA
"ENSG00000186185.9",90.3832291591801,3.4029411236676,0.634967574421111,4.77959451886381e-09,1.64437362941921e-07,"KIF18B","146909","GO:0000235",NA,"A0A0C4DGP2",NA
"ENSG00000116147.12",56.4469517570228,3.40191549398476,0.622981366826992,2.74458350956541e-09,1.00157693931212e-07,"TNR","7143","GO:0005576","04510","A1L306",NA
"ENSG00000253359.1",3.79277526404699,3.40058966817959,1.37500737170708,9.90023357564289e-05,0.00100690696757716,NA,NA,NA,NA,NA,NA
"ENSG00000160185.9",239.807304747207,3.3999132104179,0.453619917844787,4.02473151528391e-15,4.23966047661556e-13,"UBASH3A","53347","GO:0005515",NA,"P57075",NA
"ENSG00000164691.12",512.7773453653,3.38852290183727,0.461657804502166,1.30937664475982e-14,1.24265113524667e-12,"TAGAP","117289","GO:0005085",NA,"Q8N103",NA
"ENSG00000258525.1",8.01414850087156,3.3799125293278,0.761710646063497,4.01708040901485e-07,8.75192486552531e-06,"LOC100506071","100506071",NA,NA,NA,NA
"ENSG00000197262.8",10.1223399640528,3.37825222998199,0.845851532889545,2.11717951036337e-06,3.81540392185061e-05,NA,NA,NA,NA,NA,NA
"ENSG00000230023.2",1.3819093861991,3.37634393531401,1.07308379270432,2.35562193076957e-05,0.000303655318190961,"LOC284632","284632",NA,NA,NA,NA
"ENSG00000235419.1",5.06455983532162,3.37160745924954,0.71628964313007,1.25959284551337e-07,3.10914035374899e-06,NA,NA,NA,NA,NA,NA
"ENSG00000231752.1",7.76380564098925,3.36803971212922,0.732443863660233,2.04468789488905e-07,4.77000477396721e-06,"EMBP1","647121",NA,NA,NA,NA
"ENSG00000256084.1",4.50237062437234,3.36404252701381,0.8181146906926,1.41067936663759e-06,2.67261837483985e-05,NA,NA,NA,NA,NA,NA
"ENSG00000211771.1",4.65584676335927,3.36307006781388,0.911073127824866,5.56822869542089e-06,8.85773131444898e-05,NA,NA,NA,NA,NA,NA
"ENSG00000124203.5",451.147735687818,3.3625618745941,0.477637348919835,1.20077724450013e-13,9.43810914177106e-12,"ZNF831","128611","GO:0003676",NA,"Q5JPB2",NA
"ENSG00000262151.1",4.6145866648734,3.36136033871462,0.936601119152946,7.50056847149345e-06,0.00011496121296258,NA,NA,NA,NA,NA,NA
"ENSG00000159556.5",12.0595856888984,3.35535036012622,0.839041812464561,2.09925389467648e-06,3.79201702341855e-05,"ISL2","64843","GO:0000981",NA,"Q96A47",NA
"ENSG00000126787.8",49.4872566563413,3.35477073802695,0.641697275914649,9.93818804378002e-09,3.16679019016666e-07,"DLGAP5","9787","GO:0004721",NA,"Q15398",NA
"ENSG00000245954.2",24.0333600498293,3.35426026326693,0.643601060396239,1.08245930608519e-08,3.40325205833182e-07,"LINC02273","100996286",NA,NA,NA,NA
"ENSG00000115165.5",1017.38506389526,3.35369901772377,0.438335031364905,1.25494679580832e-15,1.52051933117424e-13,"CYTIP","9595","GO:0005515",NA,"O60759",NA
"ENSG00000082074.11",503.331896998284,3.35271570949599,0.482964600697469,2.43321985772971e-13,1.80600294234496e-11,"FYB1","2533","GO:0005102",NA,"O15117",NA
"ENSG00000257924.1",3.85417295822652,3.35110252070892,1.82874051984458,0.000319865016705179,0.00264718463592644,NA,NA,NA,NA,NA,NA
"ENSG00000186810.7",188.406112975323,3.3487121404058,0.431075077107681,5.02571303717828e-16,6.5003463055554e-14,"CXCR3","2833","GO:0001525","04060","P49682",NA
"ENSG00000211699.2",20.9408817569179,3.34844049935901,0.550073616605034,7.1680360939118e-11,3.43326528785582e-09,NA,NA,NA,NA,NA,NA
"ENSG00000267369.1",180.496378256085,3.3455009417754,0.425294183387888,2.31277834573837e-16,3.15092921823395e-14,NA,NA,NA,NA,NA,NA
"ENSG00000236320.3",22.9870813086801,3.34494868071853,0.488220613468369,4.63057984856721e-13,3.31649052985933e-11,"SLFN14","342618","GO:0004521",NA,"P0C7P3",NA
"ENSG00000081237.14",3939.46208036381,3.34031754157409,0.437124476822184,1.36465612750401e-15,1.64056137195316e-13,"PTPRC","5788","GO:0000187","04514","M9MML4","3.1.3.48"
"ENSG00000243417.1",10.9924404321075,3.33982325380799,0.566194538277033,2.28510458081432e-10,9.99252436808589e-09,NA,NA,NA,NA,NA,NA
"ENSG00000174083.13",155.206046151402,3.33894335809037,0.530698087377118,1.98517451405725e-11,1.05648506169984e-09,NA,NA,NA,NA,NA,NA
