"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENTREZID","GO","PATH","UNIPROT","ENZYME"
"ENSG00000267654.1",2.84242108850861,1.63591139496442,0.86901025116292,0.000501794694880942,0.00791993827247274,NA,NA,NA,NA,NA,NA
"ENSG00000104903.4",517.161019345909,1.63437657167257,0.350315048785214,4.48855034458191e-07,3.33868513082985e-05,"LYL1","4066","GO:0000981",NA,"P12980",NA
"ENSG00000218018.2",15.9931239827888,1.63336703876214,0.392281871720332,2.76086024452087e-06,0.00014085247916501,"LOC100291105","100291105",NA,NA,NA,NA
"ENSG00000206075.9",17.4450093802108,1.63314597671396,0.798546990143018,0.00039185981414076,0.00656756141941639,"SERPINB5","5268","GO:0002009","04115","A0A024R2B6",NA
"ENSG00000142347.12",1570.04036533375,1.63302762059811,0.348882252050521,4.21972659709813e-07,3.18435513882056e-05,"MYO1F","4542","GO:0003774",NA,"O00160",NA
"ENSG00000213402.2",2086.71038476521,1.63014527970692,0.316491279492131,5.38263100524529e-08,6.02231201814664e-06,"PTPRCAP","5790","GO:0005886",NA,"Q14761",NA
"ENSG00000139187.5",140.620386013441,1.62963511703085,0.359166800478801,7.38043883946089e-07,5.02043090821356e-05,"KLRG1","10219","GO:0005515",NA,"Q96E93",NA
"ENSG00000167261.9",362.073731691076,1.62862618560536,0.472866437500128,2.15740571061891e-05,0.000728639891402271,"DPEP2","64174","GO:0006508",NA,"A0A024R6Y5",NA
"ENSG00000268758.1",75.3559652780295,1.62748134313129,0.557586883026593,7.31742644159253e-05,0.00184868686507819,"ADGRE4P","326342",NA,NA,NA,NA
"ENSG00000254140.1",12.3608454480595,1.62642121860454,0.755238682631799,0.000328695733382625,0.0057496937410157,NA,NA,NA,NA,NA,NA
"ENSG00000011590.9",120.087149169517,1.62460190810369,0.405043315225712,4.46547356712846e-06,0.000210065735435468,"ZBTB32","27033","GO:0000122",NA,"Q9Y2Y4",NA
"ENSG00000225948.2",14.2140018512056,1.62320390235333,0.583532519864531,9.80528980382927e-05,0.00232708999128063,NA,NA,NA,NA,NA,NA
"ENSG00000235111.1",79.5358213941694,1.62241582996534,0.522297767857297,4.83049566330673e-05,0.00136309974610361,NA,NA,NA,NA,NA,NA
"ENSG00000256280.1",7.3150611038751,1.62192194807047,0.588143348205403,0.000103128436521194,0.00241588992199771,NA,NA,NA,NA,NA,NA
"ENSG00000129810.10",19.872864608088,1.62108053916718,0.673144007293993,0.000207213397137796,0.00409592757316443,"SGO1","151648","GO:0000775","04114","B5BUA4",NA
"ENSG00000140451.8",155.908632481524,1.61847162067384,0.37962752436529,1.96604720776485e-06,0.00010729212050209,"PIF1","80119","GO:0000002",NA,"Q9H611",NA
"ENSG00000154025.11",54.4783573365893,1.61581178364437,0.347895516691498,4.83838131779694e-07,3.51395022123107e-05,"SLC5A10","125206","GO:0005886",NA,"A0PJK1",NA
"ENSG00000245648.1",49.6839316222729,1.61383292578486,0.463102338849985,1.93921047827212e-05,0.000673794259464863,"LOC101928100","101928100",NA,NA,NA,NA
"ENSG00000198846.5",306.908919625192,1.61147689891765,0.355743349300834,7.5214937058493e-07,5.06878708390933e-05,"TOX","9760","GO:0000981",NA,"O94900",NA
"ENSG00000111796.3",146.197712375927,1.61082059017124,0.51219527084623,4.41990742132768e-05,0.00126811957678449,"KLRB1","3820","GO:0004888","05144","Q12918",NA
"ENSG00000118193.7",37.685743162537,1.60960117127107,0.493902818821178,3.38204232089608e-05,0.00104149651833078,"KIF14","9928","GO:0001558",NA,"Q15058",NA
"ENSG00000203721.1",4.516378830183,1.60938222289642,0.804700781414096,0.000434380767160988,0.00711854351638072,"LINC00862","554279","GO:0016021",NA,NA,NA
"ENSG00000225963.3",196.807261394501,1.60758666346923,0.315532572694879,6.95781300255707e-08,7.27882690209743e-06,NA,NA,NA,NA,NA,NA
"ENSG00000224950.1",86.9556472175603,1.6070297716503,0.423086722558757,8.30795350521342e-06,0.000342457861556294,NA,NA,NA,NA,NA,NA
"ENSG00000114270.11",905.60828586421,1.60669642159265,0.430707377892977,1.00573628991432e-05,0.00040088344166626,"COL7A1","1294","GO:0000139",NA,"Q02388",NA
"ENSG00000197299.6",133.878585813305,1.6061439430281,0.363626479917785,1.13836129133267e-06,6.99993987074406e-05,"BLM","641","GO:0000079","03440","P54132","3.6.4.12"
"ENSG00000091651.4",56.8713042099866,1.60436642326682,0.353355532332116,7.1990999246222e-07,4.92017730225713e-05,"ORC6","23594","GO:0000082","04110","A0A024R6R3",NA
"ENSG00000121211.3",24.3961208570219,1.60335271811379,0.557209662951796,8.0325329710348e-05,0.00197930901730141,"MND1","84057","GO:0005634",NA,"A0A087WTC6",NA
"ENSG00000234711.1",3.44993483991297,1.60115265057235,1.0334168216068,0.000775239101768421,0.0110338303983523,NA,NA,NA,NA,NA,NA
"ENSG00000273096.1",25.0622044124602,1.59781305245112,0.364270856559982,1.26447346663917e-06,7.55503342603503e-05,NA,NA,NA,NA,NA,NA
"ENSG00000224614.1",12.8216627155004,1.59772911121997,0.740068688444892,0.000334949010415495,0.00583302429316119,NA,NA,NA,NA,NA,NA
"ENSG00000254028.1",2.0687366075401,1.5970244941364,1.00870155736612,0.000764239330992504,0.0109040508781392,NA,NA,NA,NA,NA,NA
"ENSG00000267074.1",61.8189415543437,1.59652728663688,0.456743382858493,1.87630242861174e-05,0.000657454555940882,NA,NA,NA,NA,NA,NA
"ENSG00000221962.3",10.7364106432228,1.5962047794555,0.693975378962695,0.000258827410242599,0.00482826103287471,"TMEM14EP","645843","GO:0016021",NA,NA,NA
"ENSG00000254503.1",17.9062275335562,1.59559889990838,0.424526936518329,9.24505267134315e-06,0.00037260519653711,NA,NA,NA,NA,NA,NA
"ENSG00000125354.18",2804.6555223904,1.59545538995486,0.301926596059915,2.8022358059572e-08,3.59613600683564e-06,"SEPTIN6","23157","GO:0000281",NA,"Q14141",NA
"ENSG00000261218.1",14.8979068576706,1.59537595420878,0.846778293546999,0.000531401004591709,0.00828791082403582,NA,NA,NA,NA,NA,NA
"ENSG00000100365.10",984.065354678053,1.59522221504737,0.362403415755714,1.19430422763192e-06,7.19512430526359e-05,"NCF4","4689","GO:0002479","04145","Q15080",NA
"ENSG00000086300.11",198.539565216023,1.59471411736454,0.340679632328941,4.13656995737688e-07,3.1297525907276e-05,"SNX10","29887","GO:0001696",NA,"A0A024RA70",NA
"ENSG00000179583.13",2791.48883248213,1.5944478619744,0.509248279901484,4.55814610249656e-05,0.0013026228575754,"CIITA","4261","GO:0000122","04612","A0A0B4J1S1",NA
"ENSG00000184922.9",2412.86554259893,1.59350550588412,0.362743002605642,1.23142631643386e-06,7.4033758916225e-05,"FMNL1","752","GO:0003674",NA,"O95466",NA
"ENSG00000160326.9",459.218615935849,1.59200493647146,0.284545987188297,5.66812216886768e-09,1.00767389085551e-06,"SLC2A6","11182","GO:0005355",NA,"Q9UGQ3",NA
"ENSG00000181908.4",10.9281981388792,1.59061555283387,0.709126004898903,0.000289132351309971,0.00524310217538194,"LOC100996455","100996455",NA,NA,NA,NA
"ENSG00000224298.2",45.8207980692879,1.58688145787407,0.541860674876804,7.19498380254564e-05,0.00183052011088821,NA,NA,NA,NA,NA,NA
"ENSG00000205413.3",858.902486142657,1.58679553442344,0.309630738263613,6.00264825008625e-08,6.514784306779e-06,"SAMD9","54809","GO:0005515",NA,"Q5K651",NA
"ENSG00000113263.8",1018.96548279222,1.58665341444787,0.498264246861522,4.01968004093553e-05,0.00117897052860556,"ITK","3702","GO:0001816","04062","Q08881","2.7.10.2"
"ENSG00000007264.9",271.922547189615,1.5863586918487,0.402133869173977,5.34501334189269e-06,0.00024277084109932,"MATK","4145","GO:0004713",NA,"P42679",NA
"ENSG00000105409.11",62.338485497472,1.5860065288248,0.561533221709766,9.02644693638733e-05,0.00217973649435527,"ATP1A3","478","GO:0001540","04260","P13637","3.6.3.9"
"ENSG00000138623.5",440.391205539939,1.58538958516528,0.51761236379738,5.32462490583681e-05,0.00146678545847667,"SEMA7A","8482","GO:0001649","04360","B3KMH6",NA
"ENSG00000134690.6",114.464986410937,1.58394548429831,0.387938937244469,3.48047566662752e-06,0.000171234675496659,"CDCA8","55143","GO:0000775",NA,"Q53HL2",NA
"ENSG00000100290.2",100.592592926778,1.57995074684409,0.368570203594101,1.77018713058834e-06,9.80812288148928e-05,"BIK","638","GO:0005515",NA,"A0A024R4X6",NA
"ENSG00000225914.1",13.6175857767614,1.57858085090252,0.457659678614428,2.0969160712868e-05,0.000715889961640141,"HCG23","414764",NA,NA,NA,NA
"ENSG00000181074.3",38.4170809362297,1.57852791794367,0.516140759196235,5.37652939726092e-05,0.0014767873826903,"OR52N4","390072","GO:0004930","04740","Q8NGI2",NA
"ENSG00000102970.6",14.4679014109535,1.57811657676411,0.876460264080199,0.000616586658814067,0.00931081198494739,"CCL17","6361","GO:0005102","04060","Q92583",NA
"ENSG00000090889.10",48.948375384382,1.57808454326251,0.60231790749195,0.000139017017346502,0.00302208186696695,"KIF4A","24137","GO:0000281",NA,"O95239",NA
"ENSG00000184682.5",228.667100071456,1.57587120147922,0.571888011331213,0.000104736174142417,0.00243585354723134,NA,NA,NA,NA,NA,NA
"ENSG00000272459.1",12.3695839925988,1.57521164589594,0.41364371723269,7.93355793759286e-06,0.000331744072028234,NA,NA,NA,NA,NA,NA
"ENSG00000197721.12",7.40023998966887,1.57441114698515,0.775569406337209,0.000430019925205178,0.00707214380964565,"CR1L","1379","GO:0005576",NA,"Q2VPA4",NA
"ENSG00000272255.1",13.4627828698687,1.57420339521814,0.514133444041141,5.33046964621163e-05,0.00146678545847667,NA,NA,NA,NA,NA,NA
"ENSG00000269974.1",13.7200280249736,1.57386854132147,0.458989075636484,2.20327217795057e-05,0.000741537992713723,NA,NA,NA,NA,NA,NA
"ENSG00000161031.8",6.33117263032175,1.57364836402461,0.573596474852502,0.000107498586311157,0.0024841260240229,"PGLYRP2","114770","GO:0001519",NA,"Q96PD5",NA
"ENSG00000161888.7",60.3196971579534,1.57135832853761,0.397497891435629,5.15920846426011e-06,0.000236050771024638,"SPC24","147841","GO:0000777",NA,"Q8NBT2",NA
"ENSG00000250155.1",12.8325941176771,1.5711510742389,0.422205704946015,1.0117691158044e-05,0.000402734140628844,NA,NA,NA,NA,NA,NA
"ENSG00000246334.2",20.3519795400252,1.57084479530022,0.276397821983478,3.50216927654135e-09,6.90380008813709e-07,NA,NA,NA,NA,NA,NA
"ENSG00000250654.3",45.2762261064716,1.57073028836408,0.497460150859453,4.26750495346367e-05,0.00123787546087558,"LOC100240735","100240735",NA,NA,NA,NA
"ENSG00000211752.3",23.2276698688116,1.57059170168281,0.661444527096886,0.000228247602505307,0.00438869233007969,NA,NA,NA,NA,NA,NA
"ENSG00000211794.3",9.99948897867539,1.56865989833736,0.730326452116288,0.000350794085603706,0.0060464361633448,NA,NA,NA,NA,NA,NA
"ENSG00000128886.7",222.189545060865,1.56729437811323,0.39490148178807,4.90393849511315e-06,0.000226644863973507,"ELL3","80237","GO:0005515",NA,"Q9HB65",NA
"ENSG00000120280.5",77.1799680947022,1.56334259892621,0.544351838622848,8.152947759585e-05,0.00200386870379351,"CXorf21","80231",NA,NA,"Q9HAI6",NA
"ENSG00000249096.2",155.267247299352,1.56302692655475,0.667612971030577,0.000244595866408286,0.00465085237321477,"LINC02362","102723766",NA,NA,NA,NA
"ENSG00000261030.1",2.15966986700319,1.56301977895858,1.39859729234914,0.000431423423732036,0.00708446671576832,NA,NA,NA,NA,NA,NA
"ENSG00000172653.7",27.1787390708267,1.5624225932644,0.553923194812329,9.11935918958879e-05,0.00219668155108815,NA,NA,NA,NA,NA,NA
"ENSG00000171320.10",18.9612869261479,1.55881076539403,0.753902895021774,0.000409045945578653,0.00681226058102196,"ESCO2","157570","GO:0000785",NA,"Q56NI9",NA
"ENSG00000248719.1",1.82078759839558,1.55760750954153,1.2387094123631,0.000791732913941065,0.0111611995438189,NA,NA,NA,NA,NA,NA
"ENSG00000225756.1",346.384949474553,1.55680561470408,0.422641250123968,1.11312398571702e-05,0.000432967877290036,"DBH-AS1","138948",NA,NA,NA,NA
"ENSG00000261857.2",67.8607171973194,1.55401049667407,0.613438149704706,0.000167388239685796,0.00349465159194163,"MIA","8190","GO:0005615",NA,"A0A024R0P1",NA
"ENSG00000176749.4",174.364844115685,1.55394038565758,0.395072123461108,5.40375933739923e-06,0.000244833327015446,"CDK5R1","8851","GO:0000079","05010","Q15078",NA
"ENSG00000255398.2",12.0322565833423,1.55336098636065,0.658101884813963,0.000236890336598473,0.0045281056556402,"HCAR3","8843","GO:0004930",NA,"P49019",NA
"ENSG00000226002.1",17.5987278071898,1.55262665780053,0.634596412998684,0.000199637475704433,0.0039887376116851,NA,NA,NA,NA,NA,NA
"ENSG00000110448.6",466.111199503485,1.55114312836978,0.507657868719768,5.38712881019204e-05,0.00147829752520592,"CD5","921","GO:0004888","04640","P06127",NA
"ENSG00000132517.10",45.1065823035886,1.54944381306277,0.425467012758427,1.24207320469705e-05,0.000473589438496199,"SLC52A1","55065","GO:0001618",NA,"Q9NWF4",NA
"ENSG00000233791.1",4.21613198301649,1.54850766700074,0.682140694365323,0.000283202185903797,0.00518095514085874,"LINC01136","730227",NA,NA,NA,NA
"ENSG00000234211.1",6.21764951466372,1.54811336245356,0.853494993098054,0.000632009801498039,0.00945990703915815,NA,NA,NA,NA,NA,NA
"ENSG00000270426.1",48.7857508966017,1.54762554013365,0.26700218519682,1.86342638371402e-09,3.99987924053815e-07,NA,NA,NA,NA,NA,NA
"ENSG00000232190.2",1.89309547981263,1.54618165805767,1.08490913313434,0.000937203986606658,0.0127384132851256,"LINC02181","440390",NA,NA,NA,NA
"ENSG00000211707.3",4.61261056094736,1.54557407541446,0.869035215735691,0.000668730272720539,0.00984217454807518,NA,NA,NA,NA,NA,NA
"ENSG00000138778.7",100.776462582776,1.54554087313172,0.400062406397364,6.61137404689782e-06,0.00028594686138956,"CENPE","1062","GO:0000278",NA,"Q02224",NA
"ENSG00000121570.8",7.57050690264742,1.54486195316848,0.886233239902059,0.000704264184870526,0.0102194128939299,"DPPA4","55211","GO:0003682",NA,"Q7L190",NA
"ENSG00000237499.2",235.709755485392,1.54481084321331,0.398499266729437,6.35262623531591e-06,0.000278918792495431,"LOC100130476","100130476",NA,NA,NA,NA
"ENSG00000221946.3",35.1042375813794,1.54451412654983,0.550522787181245,9.42830536532714e-05,0.00226170060328187,"FXYD7","53822","GO:0005515",NA,"P58549",NA
"ENSG00000204482.6",205.315776240489,1.54412169602865,0.443447605926109,1.89332170706232e-05,0.000661020197918698,"LST1","7940","GO:0000139",NA,"O00453",NA
"ENSG00000172543.3",384.873621283614,1.54386065089502,0.39183240860476,5.24871037071906e-06,0.000238771003332334,"CTSW","1521","GO:0002576","04142","P56202","3.4.22.-"
"ENSG00000132681.12",8.15336669513277,1.54322560840415,0.783922048963477,0.000494361630424363,0.00784105710259288,"ATP1A4","480","GO:0005391","04260","Q13733","3.6.3.9"
"ENSG00000182108.5",28.5650190303926,1.54309532091733,0.427566277251987,1.35156514824826e-05,0.00050148085615798,"DEXI","28955",NA,NA,"O95424",NA
"ENSG00000211797.2",8.92008002773959,1.54293827130671,0.830672957312983,0.000594702344053574,0.00906061226392453,NA,NA,NA,NA,NA,NA
"ENSG00000125510.11",124.26095393898,1.54048033258199,0.326913215024705,3.49571463538548e-07,2.70130183211201e-05,"OPRL1","4987","GO:0001626","04080","P41146",NA
"ENSG00000145850.4",75.6858806611819,1.54017838778349,0.763897384793689,0.000456408019570576,0.00738458491966285,"TIMD4","91937","GO:0016021",NA,"Q96H15",NA
"ENSG00000153283.8",776.612413157918,1.53916501720471,0.33235192816931,4.81810579221558e-07,3.51395022123107e-05,"CD96","10225","GO:0002534",NA,"Q8WUE2",NA
"ENSG00000088325.11",160.799613440275,1.53853503097959,0.535748234745558,8.14733831792308e-05,0.00200386870379351,"TPX2","22974","GO:0000278",NA,"Q643R0",NA
"ENSG00000153064.7",1377.966710674,1.53537359576261,0.265948889967839,2.11135978626891e-09,4.40165351701443e-07,"BANK1","55024","GO:0005102",NA,"Q8NDB2",NA
"ENSG00000126264.5",263.518462071507,1.53511105597704,0.406010633126671,8.32291466349266e-06,0.00034258724590723,"HCST","10870","GO:0005102","04650","Q9UBK5",NA
"ENSG00000258760.1",4.19105066853162,1.53433916790499,1.1029025993568,0.000970246783746558,0.0130407288030648,NA,NA,NA,NA,NA,NA
"ENSG00000211697.2",7.63528915631468,1.53432011187614,0.818513763159547,0.00058494377600928,0.00893542474496411,NA,NA,NA,NA,NA,NA
"ENSG00000072571.15",59.7296782327197,1.53381803980398,0.52570452154872,7.34901819331477e-05,0.00185493939178483,"HMMR","3161","GO:0005515","04512","O75330",NA
"ENSG00000102962.4",86.3498397569476,1.53274411540555,0.911732470085416,0.000781276953880945,0.0110654171894243,"CCL22","6367","GO:0005576","04060","O00626",NA
"ENSG00000152192.6",7.22786174328094,1.53193530107247,0.857680503242856,0.00067444821057152,0.00988576643699621,"POU4F1","5457","GO:0000122",NA,"Q01851",NA
"ENSG00000112182.10",565.101569393227,1.52897651122777,0.417348311023889,1.15215197683029e-05,0.000442212715027659,"BACH2","60468","GO:0000122",NA,"Q9BYV9",NA
"ENSG00000181126.9",139.265838975292,1.52872379874905,0.685136623751696,0.000309063720503083,0.00549893059967657,"HLA-V","352962",NA,NA,NA,NA
"ENSG00000156970.8",111.168785862496,1.52520366492026,0.450890385983824,2.41589647787524e-05,0.00079284086224087,"BUB1B","701","GO:0000278","04110","O60566","2.7.11.1"
"ENSG00000144554.6",461.665106768821,1.52332029795091,0.272477215269616,5.66069906919837e-09,1.00767389085551e-06,"FANCD2","2177","GO:0005515",NA,"A0A024R2G2",NA
"ENSG00000255833.1",20.9244321702578,1.52248528851584,0.913629456166828,0.00081037338393606,0.0113553407066972,"TIFAB","497189","GO:0007249",NA,"Q6ZNK6",NA
"ENSG00000257108.1",48.4373607973633,1.52078740540853,0.422261226763307,1.35627528445248e-05,0.000502584976890844,"NHLRC4","283948",NA,NA,"P0CG21",NA
"ENSG00000248971.2",18.2347613488926,1.5201130387164,0.419619107230884,1.27996999953274e-05,0.000481314025366352,NA,NA,NA,NA,NA,NA
"ENSG00000260929.1",10.5788493389348,1.51891255369319,0.523519674649299,7.60392410473993e-05,0.00190281165480788,NA,NA,NA,NA,NA,NA
"ENSG00000253291.1",5.49792460009608,1.51841656297643,0.719247140980026,0.000391353332071326,0.00656666870686907,NA,NA,NA,NA,NA,NA
"ENSG00000142765.13",2918.87733393017,1.51603365404129,0.266850904381279,3.46607189515182e-09,6.90380008813709e-07,"SYTL1","84958","GO:0005515",NA,"Q8IYJ3",NA
"ENSG00000165078.7",2.10662836742359,1.515852998302,1.00932732073285,0.000975791198304548,0.0130741373292499,"CPA6","57094","GO:0004181",NA,"Q8N4T0",NA
"ENSG00000211716.2",13.137436374194,1.51421454778499,0.769088306814035,0.000509378773893835,0.00800042173978078,NA,NA,NA,NA,NA,NA
"ENSG00000185101.8",1622.01022133569,1.51349389219222,0.294251522941863,5.21908438290964e-08,5.8847714882473e-06,"ANO9","338440","GO:0005229",NA,"A1A5B4",NA
"ENSG00000073861.2",186.918542030641,1.51115054643056,0.39843989740911,7.8719418727054e-06,0.000330598741430807,"TBX21","30009","GO:0000122",NA,"Q9UL17",NA
"ENSG00000185697.12",338.72275414325,1.50795356483667,0.470026512617198,3.68995658840482e-05,0.00110979902225006,"MYBL1","4603","GO:0000978",NA,"P10243",NA
"ENSG00000211717.3",3.31530657613476,1.50784000923038,1.00822634567926,0.000998259931134883,0.0132939229248284,NA,NA,NA,NA,NA,NA
"ENSG00000255987.1",20.9301975916346,1.50759418601033,0.5730426432252,0.000137674069465168,0.00300415601277232,NA,NA,NA,NA,NA,NA
"ENSG00000226935.2",5.0951505560524,1.50717205902987,0.741972073108505,0.000458080473150606,0.00739925080878387,"LINC00161","118421",NA,NA,NA,NA
"ENSG00000082074.11",503.331896998284,1.5066391060688,0.554252922434845,0.00011394636152071,0.00259995091665129,"FYB1","2533","GO:0005102",NA,"O15117",NA
"ENSG00000272382.1",35.270222593434,1.50657799759342,0.269963559644464,5.89817081018698e-09,1.02962164902168e-06,NA,NA,NA,NA,NA,NA
"ENSG00000205045.4",190.905628421148,1.50434729211913,0.401183119681511,8.84470794249907e-06,0.000360241725550764,"SLFN12L","100506736","GO:0005524",NA,"Q6IEE8",NA
"ENSG00000103253.13",526.710282414309,1.50427432680704,0.258821475868984,1.67366172567419e-09,3.67419465807475e-07,"HAGHL","84264","GO:0016787","00620","Q6PII5","3.1.2.6"
"ENSG00000204261.4",567.458766586375,1.50425634809856,0.281569275663734,1.99043937629278e-08,2.73040549007357e-06,"PSMB8-AS1","100507463",NA,NA,NA,NA
"ENSG00000206432.4",39.721383372695,1.50382348301943,0.488789139903076,5.04965654833379e-05,0.00140565751640362,"TMEM200C","645369","GO:0016021",NA,"A6NKL6",NA
"ENSG00000134297.6",104.001773674259,1.50320763241389,0.252463953024674,7.45556591894702e-10,1.96406717453861e-07,"PLEKHA8P1","51054","GO:0120013",NA,NA,NA
"ENSG00000135960.5",20.2045495433871,1.50209656157445,1.08832113435107,0.00106357975211449,0.0139170293707994,"EDAR","10913","GO:0001942","04060","Q9UNE0",NA
"ENSG00000171700.9",710.197602220125,1.50126272288784,0.238008816979649,8.94257480765632e-11,3.54983469556527e-08,"RGS19","10287","GO:0001965",NA,"P49795",NA
"ENSG00000188610.8",20.8897323279775,1.5004575001228,0.443613983011864,2.37772009424222e-05,0.000787240690369008,"FAM72B","653820","GO:0005829",NA,"Q86X60",NA
"ENSG00000261265.1",10.0463932598616,-1.51012174339866,0.565142439099535,0.000125974083478456,0.00281238597152443,NA,NA,NA,NA,NA,NA
"ENSG00000164458.5",22.0397021750167,-1.53072657484481,0.811637998082078,0.000576572104798978,0.00883548728337641,"TBXT","6862","GO:0000122",NA,"O15178",NA
"ENSG00000181773.6",174.497270649512,-1.53808668405865,0.663744644846783,0.00025994456603253,0.00483975871262231,"GPR3","2827","GO:0004930",NA,"F1DAM5",NA
"ENSG00000259635.1",13.7678085171278,-1.57418618058948,0.405905069432796,6.46604166407032e-06,0.000281507276085435,NA,NA,NA,NA,NA,NA
"ENSG00000171658.4",340.665911800436,-1.58378772212423,0.755328744439274,0.000379053627003824,0.00642727677198176,"NMRAL2P","344887",NA,NA,NA,NA
"ENSG00000270246.2",26.3562020131748,-1.59072511956575,0.307133754346864,4.65031411441882e-08,5.34749215903288e-06,NA,NA,NA,NA,NA,NA
"ENSG00000271303.1",4189.45318935841,-1.61012713967877,0.474333254726982,2.43197557566826e-05,0.000795415217062243,"SRXN1","140809","GO:0005515",NA,"Q9BYN0",NA
"ENSG00000213080.3",9.94765589515567,-1.63248572786906,0.562906981148692,7.61045865112268e-05,0.00190281165480788,NA,NA,NA,NA,NA,NA
"ENSG00000089225.15",274.549051258861,-1.66087136320788,0.994653419021218,0.000617956125436794,0.00931692643231396,"TBX5","6910","GO:0000978",NA,"Q99593",NA
"ENSG00000120332.11",236.18484832444,-1.68425716739055,0.642253628612416,0.000131505405262484,0.00290676097154558,"TNN","63923","GO:0002076","04510","B3KXB6",NA
"ENSG00000198406.6",10.4705509089651,-1.69246148147632,0.330012706811145,5.96950311523833e-08,6.514784306779e-06,NA,NA,NA,NA,NA,NA
"ENSG00000232563.1",8.73435603907894,-1.69750363837268,0.718091476161682,0.000211224767035133,0.00415255854758757,NA,NA,NA,NA,NA,NA
"ENSG00000185823.2",245.087125761049,-1.71306988089946,0.383487939351465,9.78722770999981e-07,6.19245162839246e-05,"NPAP1","23742","GO:0003674",NA,"Q9NZP6",NA
"ENSG00000204950.2",168.264809669902,-1.72042960938638,0.368723439756074,4.53308675869811e-07,3.35958537323667e-05,"LRRC10B","390205",NA,NA,"A6NIK2",NA
"ENSG00000235902.1",7.93366475651117,-1.72575329957349,0.511182548883897,2.54789202651175e-05,0.000826795242376902,NA,NA,NA,NA,NA,NA
"ENSG00000254374.2",17.4784670633647,-1.73558327073042,0.793998661245507,0.000274139717767966,0.00504702715468877,NA,NA,NA,NA,NA,NA
"ENSG00000170439.5",177.058680133843,-1.79119946256267,0.597517741813457,5.77347477151521e-05,0.00155631397143226,"METTL7B","196410","GO:0008168",NA,"Q6UX53",NA
"ENSG00000214289.2",5.38590921771331,-1.81225337062088,0.587502875830726,4.74130488501885e-05,0.00134884880334572,NA,NA,NA,NA,NA,NA
"ENSG00000229569.1",3.87866035161098,-1.836648411726,0.742100212635693,0.000149467985458786,0.0031965190277673,NA,NA,NA,NA,NA,NA
"ENSG00000140961.8",1699.57465128166,-1.86097512754455,0.643095284747808,6.74260936346877e-05,0.00173832147806582,"OSGIN1","29948","GO:0005515",NA,"Q9UJX0",NA
"ENSG00000253523.1",1.92703922059109,-1.89323134412279,0.946982051528539,0.000273104943058043,0.00503437343507378,NA,NA,NA,NA,NA,NA
"ENSG00000259867.1",10.5463515281125,-1.94382727491679,0.596203844997758,2.91698956296729e-05,0.000922800475498538,NA,NA,NA,NA,NA,NA
"ENSG00000248323.1",243.922565550435,-2.01009744006461,0.656050093377335,4.10008618044356e-05,0.00119529474181985,"LUCAT1","100505994",NA,NA,NA,NA
"ENSG00000213663.4",2.06925250843657,-2.01722688660287,1.06474158627329,0.000224129286316085,0.00432411348792776,NA,NA,NA,NA,NA,NA
"ENSG00000106038.8",6.29178711150291,-2.01790350704854,0.781917148571685,9.72620040904821e-05,0.00231590661835168,"EVX1","2128","GO:0000981",NA,"B4DRC0",NA
"ENSG00000054356.9",19.4059729026147,-2.05773080773802,0.731263529719475,6.1639565565634e-05,0.00162973661584028,"PTPRN","5798","GO:0000302","04940","Q16849","3.1.3.48"
"ENSG00000100604.8",57.7426115585024,-2.06409235061495,0.981937358930236,0.000169346973284544,0.00352285469622363,"CHGA","1113","GO:0002026",NA,"P10645",NA
"ENSG00000225972.1",2239.40541102396,-2.0715483181887,1.12987796320562,0.000197378924521191,0.00395276190378374,NA,NA,NA,NA,NA,NA
"ENSG00000140465.9",183.757955323848,-2.09801571873377,0.755536554552167,6.17847045546692e-05,0.00163208493034203,"CYP1A1","1543","GO:0001666","00140","A0N0X8","1.14.14.1"
"ENSG00000170419.6",17.5545609709714,-2.14024796417003,1.11659308668129,0.000157806536142455,0.00333546156406714,"VSTM2A","222008","GO:0005576",NA,"F8W8J5",NA
"ENSG00000178082.5",3.32978365880496,-2.18507292344105,0.9621357696076,0.000107672700880982,0.00248616695309091,NA,NA,NA,NA,NA,NA
"ENSG00000158859.9",8564.10422183569,-2.28840279091772,0.59992831723167,4.74378995207243e-06,0.00022083542493488,"ADAMTS4","9507","GO:0001501",NA,"O75173",NA
"ENSG00000110680.8",319.392160915796,-2.29135351953143,1.3602879053163,7.94966031504385e-05,0.00196431073695146,"CALCA","796","GO:0002548",NA,"P01258",NA
"ENSG00000257259.1",14.9796651995112,-2.48985606643323,0.858296131618431,2.3238374998331e-05,0.000774024862875445,"LINC02388","101927653",NA,NA,NA,NA
"ENSG00000079689.9",93.7118010783148,-3.18993943500817,0.885221750290109,9.44657697418203e-07,6.016327638634e-05,"SCGN","10590","GO:0005509",NA,"O76038",NA
"ENSG00000151012.9",1827.08754202085,-3.22943626647663,0.607554099170812,8.74991734342313e-10,2.24385048475854e-07,"SLC7A11","23657","GO:0005515",NA,"Q9UPY5",NA
"ENSG00000250033.1",54.8112695984487,-3.31132176955856,0.676428490755122,5.80534056756791e-09,1.01955853919384e-06,"SLC7A11-AS1","641364",NA,NA,NA,NA
